No of Persons Voted,Duration_Min,Drama,Genre_Count,Description_Word_Count,Description_Char_Count,Written_by_freq,No of Persons Voted_Log,Release_Year,Film_Age,Release_Decade,Rating
9.0,99.0,1.0,8.0,106.0,611.0,1.0,2.302585092994046,2024.0,1.0,2020.0,6.4
9.0,107.0,1.0,4.0,57.0,363.0,1.0,2.302585092994046,2018.0,7.0,2010.0,5.9
29.0,137.0,1.0,4.0,54.0,356.0,1.0,3.4011973816621555,2003.0,22.0,2000.0,6.8
59.0,97.0,1.0,3.0,103.0,638.0,2.0,4.0943445622221,2012.0,13.0,2010.0,7.2
73.0,109.0,1.0,4.0,56.0,334.0,1.0,4.30406509320417,2019.0,6.0,2010.0,5.5
41.0,97.0,1.0,2.0,17.0,100.0,1.0,3.7376696182833684,2013.0,12.0,2010.0,6.3
364.0,154.0,1.0,2.0,63.0,372.0,1.0,5.8998973535824915,2003.0,22.0,2000.0,8.2
126.0,99.0,0.0,2.0,181.0,1113.0,1.0,4.844187086458591,2008.0,17.0,2000.0,8.3
571.0,94.0,0.0,1.0,16.0,101.0,2.0,6.349138991379798,2006.0,19.0,2000.0,4.1
6.0,109.0,1.0,3.0,47.0,299.0,1.0,1.9459101490553132,2016.0,9.0,2010.0,7.2
20.0,92.0,1.0,2.0,202.0,1175.0,1.0,3.044522437723423,2015.0,10.0,2010.0,6.6
21.0,90.0,1.0,2.0,117.0,776.0,2.0,3.091042453358316,2016.0,9.0,2010.0,6.2
72.0,129.0,1.0,3.0,52.0,328.0,9.0,4.290459441148391,2017.0,8.0,2010.0,5.9
4.0,82.0,1.0,3.0,81.0,478.0,1.0,1.6094379124341003,2018.0,7.0,2010.0,7.3
41.0,86.0,0.0,4.0,89.0,526.0,2.0,3.7376696182833684,2024.0,1.0,2020.0,7.1
37.0,159.0,1.0,2.0,42.0,275.0,1.0,3.6375861597263857,2022.0,3.0,2020.0,7.0
4.0,92.0,0.0,4.0,33.0,208.0,1.0,1.6094379124341003,2013.0,12.0,2010.0,8.3
80.0,98.0,0.0,2.0,21.0,133.0,14.0,4.394449154672439,1983.0,42.0,1980.0,7.7
26.0,101.0,1.0,2.0,96.0,510.0,1.0,3.295836866004329,2015.0,10.0,2010.0,5.7
4.0,44.0,0.0,2.0,22.0,136.0,1.0,1.6094379124341003,2000.0,25.0,2000.0,7.5
5.0,95.0,0.0,3.0,23.0,154.0,1.0,1.791759469228055,2002.0,23.0,2000.0,3.6
41.0,101.0,1.0,4.0,45.0,329.0,1.0,3.7376696182833684,2020.0,5.0,2020.0,8.8
97.0,93.0,0.0,1.0,48.0,271.0,1.0,4.584967478670572,2000.0,25.0,2000.0,4.7
34.0,100.0,1.0,2.0,63.0,365.0,1.0,3.5553480614894135,2000.0,25.0,2000.0,6.3
201.0,92.0,0.0,2.0,33.0,186.0,3.0,5.308267697401205,2004.0,21.0,2000.0,4.5
11.0,130.0,1.0,4.0,55.0,346.0,4.0,2.4849066497880004,2001.0,24.0,2000.0,6.5
33.0,96.0,1.0,2.0,50.0,296.0,1.0,3.5263605246161616,2010.0,15.0,2010.0,6.8
52.0,129.0,1.0,3.0,36.0,234.0,1.0,3.970291913552122,2003.0,22.0,2000.0,7.1
228.0,106.0,0.0,4.0,24.0,129.0,1.0,5.43372200355424,2022.0,3.0,2020.0,6.5
168.0,93.0,0.0,4.0,62.0,437.0,1.0,5.1298987149230735,1988.0,37.0,1980.0,7.5
5.0,90.0,0.0,1.0,44.0,264.0,1.0,1.791759469228055,2023.0,2.0,2020.0,2.6
22.0,121.0,1.0,4.0,48.0,318.0,1.0,3.1354942159291497,2006.0,19.0,2000.0,8.9
5.0,125.0,1.0,3.0,11.0,93.0,1.0,1.791759469228055,1996.0,29.0,1990.0,7.8
50.0,127.0,1.0,3.0,93.0,553.0,1.0,3.9318256327243257,2015.0,10.0,2010.0,6.3
14.0,93.0,0.0,2.0,58.0,345.0,5.0,2.70805020110221,2011.0,14.0,2010.0,5.1
926.0,143.0,1.0,2.0,44.0,295.0,1.0,6.831953565565855,2013.0,12.0,2010.0,7.1
24.0,95.0,0.0,3.0,178.0,1058.0,4.0,3.2188758248682006,2008.0,17.0,2000.0,6.2
7.0,96.0,0.0,2.0,136.0,784.0,1.0,2.0794415416798357,2008.0,17.0,2000.0,5.9
8.0,111.0,0.0,3.0,74.0,485.0,1.0,2.1972245773362196,2014.0,11.0,2010.0,7.6
75.0,125.0,0.0,3.0,24.0,149.0,1.0,4.330733340286331,1977.0,48.0,1970.0,7.0
4.0,98.0,1.0,2.0,72.0,432.0,1.0,1.6094379124341003,2012.0,13.0,2010.0,7.0
281.0,91.0,0.0,1.0,30.0,202.0,1.0,5.641907070938114,2003.0,22.0,2000.0,8.0
173.0,114.0,1.0,3.0,23.0,122.0,1.0,5.159055299214529,1998.0,27.0,1990.0,8.0
4.0,91.0,0.0,3.0,28.0,153.0,1.0,1.6094379124341003,1993.0,32.0,1990.0,5.5
109.0,94.0,0.0,2.0,90.0,527.0,2.0,4.700480365792417,2009.0,16.0,2000.0,6.3
10.0,109.0,1.0,1.0,85.0,466.0,1.0,2.3978952727983707,2022.0,3.0,2020.0,6.0
13.0,127.0,1.0,3.0,21.0,136.0,4.0,2.6390573296152584,1995.0,30.0,1990.0,6.4
6.0,88.0,0.0,3.0,43.0,260.0,1.0,1.9459101490553132,1996.0,29.0,1990.0,5.0
42.0,102.0,1.0,5.0,27.0,188.0,1.0,3.7612001156935624,2013.0,12.0,2010.0,5.4
45.0,98.0,0.0,3.0,44.0,282.0,1.0,3.828641396489095,2015.0,10.0,2010.0,6.4
124.0,97.0,1.0,3.0,60.0,357.0,46.0,4.8283137373023015,2014.0,11.0,2010.0,6.4
370.0,138.0,0.0,2.0,22.0,155.0,1.0,5.916202062607435,2003.0,22.0,2000.0,5.3
6.0,88.0,1.0,2.0,57.0,351.0,1.0,1.9459101490553132,2021.0,4.0,2020.0,6.5
28.0,130.0,1.0,2.0,27.0,183.0,1.0,3.367295829986474,2013.0,12.0,2010.0,7.2
38.0,113.0,0.0,4.0,31.0,171.0,1.0,3.6635616461296463,1983.0,42.0,1980.0,6.2
12.0,131.0,1.0,2.0,23.0,121.0,1.0,2.5649493574615367,1980.0,45.0,1980.0,7.0
55.0,108.0,1.0,7.0,62.0,358.0,2.0,4.02535169073515,2018.0,7.0,2010.0,5.9
80.0,104.0,1.0,4.0,39.0,227.0,1.0,4.394449154672439,1997.0,28.0,1990.0,5.3
24.0,116.0,1.0,2.0,59.0,340.0,1.0,3.2188758248682006,2017.0,8.0,2010.0,6.6
28.0,96.0,0.0,2.0,84.0,530.0,1.0,3.367295829986474,2017.0,8.0,2010.0,6.7
121.0,112.0,0.0,3.0,68.0,442.0,46.0,4.804021044733257,2012.0,13.0,2010.0,6.2
8.0,108.0,0.0,2.0,36.0,204.0,1.0,2.1972245773362196,2018.0,7.0,2010.0,7.0
4.0,113.0,1.0,5.0,89.0,491.0,1.0,1.6094379124341003,2011.0,14.0,2010.0,5.8
7.0,77.0,0.0,3.0,114.0,729.0,1.0,2.0794415416798357,2019.0,6.0,2010.0,5.6
4.0,94.0,1.0,1.0,120.0,656.0,1.0,1.6094379124341003,2009.0,16.0,2000.0,8.0
145.0,116.0,0.0,3.0,93.0,509.0,1.0,4.983606621708336,2012.0,13.0,2010.0,6.7
5.0,133.0,1.0,4.0,47.0,259.0,1.0,1.791759469228055,2003.0,22.0,2000.0,4.8
24.0,148.0,1.0,5.0,21.0,119.0,1.0,3.2188758248682006,1999.0,26.0,1990.0,6.3
282.0,105.0,0.0,4.0,21.0,138.0,1.0,5.645446897643238,1999.0,26.0,1990.0,6.1
13.0,112.0,1.0,2.0,68.0,409.0,1.0,2.6390573296152584,2007.0,18.0,2000.0,8.3
9.0,100.0,1.0,2.0,21.0,129.0,2.0,2.302585092994046,2004.0,21.0,2000.0,6.9
13.0,107.0,1.0,4.0,46.0,289.0,1.0,2.6390573296152584,2009.0,16.0,2000.0,5.1
21.0,100.0,1.0,4.0,123.0,751.0,1.0,3.091042453358316,2011.0,14.0,2010.0,7.1
633.0,114.0,1.0,5.0,49.0,300.0,1.0,6.452048954437226,2013.0,12.0,2010.0,7.5
49.0,103.0,1.0,3.0,34.0,199.0,1.0,3.912023005428146,2016.0,9.0,2010.0,7.0
42.0,97.0,1.0,3.0,89.0,610.0,1.0,3.7612001156935624,2008.0,17.0,2000.0,7.0
206.0,113.0,0.0,2.0,24.0,134.0,1.0,5.332718793265369,2008.0,17.0,2000.0,5.2
17.0,101.0,1.0,5.0,146.0,890.0,1.0,2.8903717578961645,2007.0,18.0,2000.0,6.8
7.0,104.0,1.0,2.0,23.0,165.0,1.0,2.0794415416798357,2005.0,20.0,2000.0,4.7
16.0,94.0,1.0,4.0,122.0,764.0,1.0,2.833213344056216,2014.0,11.0,2010.0,5.9
145.0,87.0,0.0,2.0,24.0,142.0,4.0,4.983606621708336,2005.0,20.0,2000.0,5.2
145.0,87.0,0.0,2.0,24.0,142.0,4.0,4.983606621708336,2005.0,20.0,2000.0,5.2
145.0,87.0,0.0,2.0,166.0,1004.0,4.0,4.983606621708336,2008.0,17.0,2000.0,5.2
145.0,87.0,0.0,2.0,166.0,1004.0,4.0,4.983606621708336,2008.0,17.0,2000.0,5.2
8.0,143.0,0.0,4.0,30.0,212.0,1.0,2.1972245773362196,2022.0,3.0,2020.0,6.6
1798.0,112.0,0.0,3.0,66.0,377.0,1.0,7.4949862339505335,2013.0,12.0,2010.0,7.0
32.0,114.0,1.0,6.0,63.0,385.0,1.0,3.4965075614664802,2022.0,3.0,2020.0,4.3
25.0,107.0,1.0,2.0,65.0,407.0,1.0,3.258096538021482,2015.0,10.0,2010.0,5.8
6.0,91.0,1.0,2.0,28.0,190.0,6.0,1.9459101490553132,2006.0,19.0,2000.0,6.8
234.0,107.0,0.0,3.0,29.0,154.0,1.0,5.459585514144159,2013.0,12.0,2010.0,6.6
47.0,112.0,1.0,3.0,13.0,89.0,1.0,3.871201010907891,2013.0,12.0,2010.0,6.6
49.0,101.0,1.0,3.0,146.0,827.0,1.0,3.912023005428146,2020.0,5.0,2020.0,5.4
19.0,102.0,1.0,2.0,43.0,250.0,1.0,2.995732273553991,2021.0,4.0,2020.0,6.4
129.0,104.0,0.0,4.0,101.0,582.0,1.0,4.867534450455582,1993.0,32.0,1990.0,5.8
20.0,145.0,1.0,2.0,30.0,180.0,1.0,3.044522437723423,1999.0,26.0,1990.0,6.7
33.0,86.0,1.0,2.0,14.0,79.0,1.0,3.5263605246161616,2000.0,25.0,2000.0,8.1
40.0,93.0,0.0,4.0,17.0,83.0,1.0,3.713572066704308,1990.0,35.0,1990.0,7.3
64.0,106.0,1.0,5.0,121.0,770.0,1.0,4.174387269895637,2022.0,3.0,2020.0,5.0
6382.0,240.0,0.0,4.0,118.0,742.0,1.0,8.761393485256058,2021.0,4.0,2020.0,8.9
30.0,104.0,1.0,5.0,27.0,162.0,1.0,3.4339872044851463,2016.0,9.0,2010.0,6.8
6.0,87.0,0.0,1.0,39.0,251.0,1.0,1.9459101490553132,2013.0,12.0,2010.0,7.8
19.0,94.0,1.0,2.0,44.0,263.0,1.0,2.995732273553991,2021.0,4.0,2020.0,5.8
32.0,116.0,1.0,4.0,83.0,546.0,1.0,3.4965075614664802,2021.0,4.0,2020.0,5.6
1866.0,142.0,0.0,4.0,104.0,611.0,1.0,7.532088143541722,2002.0,23.0,2000.0,6.1
443.0,94.0,0.0,6.0,226.0,1322.0,1.0,6.095824562432225,2024.0,1.0,2020.0,5.5
52.0,102.0,1.0,3.0,71.0,380.0,2.0,3.970291913552122,2007.0,18.0,2000.0,7.9
17.0,104.0,1.0,3.0,124.0,690.0,1.0,2.8903717578961645,2011.0,14.0,2010.0,6.8
24.0,98.0,1.0,4.0,105.0,631.0,1.0,3.2188758248682006,2008.0,17.0,2000.0,7.5
9.0,91.0,0.0,1.0,29.0,170.0,1.0,2.302585092994046,1980.0,45.0,1980.0,7.1
92.0,113.0,0.0,4.0,34.0,194.0,1.0,4.532599493153256,1999.0,26.0,1990.0,8.0
105.0,134.0,1.0,3.0,61.0,340.0,1.0,4.663439094112067,2014.0,11.0,2010.0,6.6
9.0,82.0,0.0,3.0,81.0,455.0,1.0,2.302585092994046,2016.0,9.0,2010.0,5.8
12.0,104.0,1.0,3.0,22.0,141.0,1.0,2.5649493574615367,2015.0,10.0,2010.0,5.5
13.0,85.0,1.0,3.0,140.0,774.0,3.0,2.6390573296152584,2012.0,13.0,2010.0,4.2
24.0,85.0,0.0,6.0,31.0,189.0,4.0,3.2188758248682006,2009.0,16.0,2000.0,6.2
24.0,85.0,0.0,6.0,31.0,189.0,4.0,3.2188758248682006,2009.0,16.0,2000.0,6.2
24.0,85.0,0.0,6.0,31.0,189.0,4.0,3.2188758248682006,2009.0,16.0,2000.0,6.2
24.0,85.0,0.0,6.0,31.0,189.0,4.0,3.2188758248682006,2009.0,16.0,2000.0,6.2
757.0,121.0,0.0,2.0,14.0,83.0,1.0,6.630683385642372,1995.0,30.0,1990.0,6.8
8.0,100.0,0.0,2.0,45.0,240.0,1.0,2.1972245773362196,1999.0,26.0,1990.0,7.6
6.0,145.0,1.0,3.0,27.0,177.0,1.0,1.9459101490553132,1978.0,47.0,1970.0,7.5
104.0,145.0,1.0,2.0,88.0,498.0,1.0,4.653960350157523,2005.0,20.0,2000.0,7.0
12.0,78.0,1.0,3.0,45.0,293.0,1.0,2.5649493574615367,1972.0,53.0,1970.0,5.1
68.0,136.0,1.0,6.0,25.0,164.0,6.0,4.23410650459726,2004.0,21.0,2000.0,6.1
11.0,90.0,0.0,1.0,36.0,187.0,1.0,2.4849066497880004,1995.0,30.0,1990.0,6.9
14.0,107.0,1.0,2.0,37.0,218.0,1.0,2.70805020110221,2013.0,12.0,2010.0,5.5
47.0,93.0,0.0,2.0,171.0,979.0,2.0,3.871201010907891,2009.0,16.0,2000.0,6.0
71.0,91.0,1.0,4.0,38.0,208.0,4.0,4.276666119016055,1992.0,33.0,1990.0,6.1
71.0,91.0,1.0,4.0,38.0,208.0,4.0,4.276666119016055,1992.0,33.0,1990.0,6.1
71.0,91.0,1.0,4.0,86.0,476.0,4.0,4.276666119016055,2011.0,14.0,2010.0,6.1
71.0,91.0,1.0,4.0,86.0,476.0,4.0,4.276666119016055,2011.0,14.0,2010.0,6.1
13.0,102.0,1.0,3.0,38.0,246.0,2.0,2.6390573296152584,2006.0,19.0,2000.0,5.3
84.0,101.0,1.0,3.0,62.0,372.0,5.0,4.442651256490317,2015.0,10.0,2010.0,6.4
10.0,92.0,0.0,1.0,32.0,171.0,1.0,2.3978952727983707,1991.0,34.0,1990.0,4.0
30.0,93.0,0.0,2.0,20.0,122.0,2.0,3.4339872044851463,1993.0,32.0,1990.0,8.3
10.0,97.0,0.0,2.0,33.0,205.0,1.0,2.3978952727983707,2012.0,13.0,2010.0,6.9
84.0,107.0,1.0,4.0,54.0,338.0,5.0,4.442651256490317,2005.0,20.0,2000.0,6.6
25.0,130.0,1.0,3.0,14.0,102.0,1.0,3.258096538021482,1986.0,39.0,1980.0,7.7
243.0,92.0,0.0,1.0,40.0,258.0,1.0,5.497168225293202,2013.0,12.0,2010.0,6.4
17.0,82.0,1.0,2.0,28.0,182.0,2.0,2.8903717578961645,2006.0,19.0,2000.0,5.4
40.0,111.0,1.0,3.0,70.0,401.0,2.0,3.713572066704308,2016.0,9.0,2010.0,5.9
53.0,107.0,1.0,3.0,98.0,605.0,1.0,3.9889840465642745,2017.0,8.0,2010.0,6.8
9.0,102.0,1.0,2.0,23.0,128.0,1.0,2.302585092994046,1995.0,30.0,1990.0,7.4
6.0,102.0,1.0,3.0,98.0,619.0,1.0,1.9459101490553132,2018.0,7.0,2010.0,7.2
50.0,92.0,1.0,5.0,162.0,966.0,1.0,3.9318256327243257,2019.0,6.0,2010.0,7.7
138.0,130.0,1.0,4.0,120.0,773.0,1.0,4.9344739331306915,2018.0,7.0,2010.0,6.3
26.0,99.0,1.0,3.0,21.0,133.0,46.0,3.295836866004329,2005.0,20.0,2000.0,6.1
8.0,78.0,0.0,2.0,212.0,1219.0,2.0,2.1972245773362196,2016.0,9.0,2010.0,5.9
14.0,107.0,1.0,3.0,20.0,125.0,1.0,2.70805020110221,2016.0,9.0,2010.0,6.4
102.0,91.0,1.0,2.0,13.0,75.0,3.0,4.634728988229636,1995.0,30.0,1990.0,7.3
44.0,95.0,1.0,3.0,63.0,340.0,1.0,3.8066624897703196,2022.0,3.0,2020.0,6.3
48.0,107.0,1.0,3.0,101.0,599.0,1.0,3.8918202981106265,2024.0,1.0,2020.0,7.3
40.0,115.0,1.0,2.0,173.0,939.0,1.0,3.713572066704308,2017.0,8.0,2010.0,5.2
28.0,92.0,0.0,2.0,150.0,1014.0,1.0,3.367295829986474,2008.0,17.0,2000.0,6.6
87.0,94.0,0.0,2.0,70.0,432.0,1.0,4.477336814478207,2012.0,13.0,2010.0,6.7
157.0,81.0,0.0,1.0,30.0,190.0,1.0,5.062595033026967,2009.0,16.0,2000.0,5.6
193.0,115.0,0.0,5.0,33.0,189.0,1.0,5.267858159063328,2024.0,1.0,2020.0,7.1
36.0,77.0,1.0,1.0,63.0,381.0,1.0,3.6109179126442243,2008.0,17.0,2000.0,3.6
5.0,84.0,1.0,5.0,34.0,211.0,1.0,1.791759469228055,2015.0,10.0,2010.0,5.2
8.0,89.0,0.0,4.0,52.0,317.0,5.0,2.1972245773362196,2022.0,3.0,2020.0,4.1
67.0,93.0,0.0,4.0,33.0,196.0,4.0,4.219507705176107,1975.0,50.0,1970.0,4.5
67.0,93.0,0.0,4.0,33.0,196.0,4.0,4.219507705176107,1975.0,50.0,1970.0,4.5
67.0,93.0,0.0,4.0,46.0,266.0,4.0,4.219507705176107,2004.0,21.0,2000.0,4.5
67.0,93.0,0.0,4.0,46.0,266.0,4.0,4.219507705176107,2004.0,21.0,2000.0,4.5
55.0,93.0,0.0,2.0,164.0,970.0,1.0,4.02535169073515,2023.0,2.0,2020.0,5.3
181.0,110.0,0.0,3.0,131.0,817.0,1.0,5.204006687076795,2008.0,17.0,2000.0,6.5
14.0,116.0,0.0,4.0,35.0,204.0,1.0,2.70805020110221,1982.0,43.0,1980.0,6.7
4.0,102.0,1.0,4.0,9.0,56.0,1.0,1.6094379124341003,2003.0,22.0,2000.0,7.0
6.0,94.0,1.0,2.0,33.0,227.0,6.0,1.9459101490553132,1999.0,26.0,1990.0,8.2
16.0,115.0,1.0,3.0,35.0,182.0,1.0,2.833213344056216,2000.0,25.0,2000.0,5.7
134.0,122.0,0.0,3.0,36.0,229.0,1.0,4.90527477843843,2001.0,24.0,2000.0,5.2
5.0,90.0,0.0,2.0,25.0,143.0,1.0,1.791759469228055,1984.0,41.0,1980.0,6.0
19.0,98.0,1.0,3.0,19.0,103.0,2.0,2.995732273553991,2017.0,8.0,2010.0,7.6
171.0,98.0,0.0,4.0,60.0,357.0,5.0,5.147494476813453,2018.0,7.0,2010.0,4.6
10.0,108.0,1.0,2.0,21.0,113.0,9.0,2.3978952727983707,1994.0,31.0,1990.0,6.6
7.0,107.0,1.0,2.0,171.0,981.0,1.0,2.0794415416798357,2007.0,18.0,2000.0,6.1
15.0,98.0,1.0,3.0,63.0,412.0,1.0,2.772588722239781,2015.0,10.0,2010.0,3.8
121.0,96.0,0.0,2.0,12.0,63.0,1.0,4.804021044733257,1990.0,35.0,1990.0,8.2
6.0,108.0,1.0,2.0,50.0,298.0,1.0,1.9459101490553132,2010.0,15.0,2010.0,6.8
40.0,101.0,0.0,4.0,29.0,185.0,1.0,3.713572066704308,1996.0,29.0,1990.0,6.4
24.0,127.0,1.0,3.0,104.0,624.0,1.0,3.2188758248682006,2020.0,5.0,2020.0,5.2
24.0,95.0,1.0,2.0,63.0,375.0,1.0,3.2188758248682006,2015.0,10.0,2010.0,7.2
24.0,92.0,0.0,3.0,71.0,455.0,1.0,3.2188758248682006,2021.0,4.0,2020.0,4.3
53.0,102.0,1.0,4.0,48.0,268.0,1.0,3.9889840465642745,2017.0,8.0,2010.0,6.1
166.0,106.0,1.0,6.0,81.0,496.0,1.0,5.117993812416755,2016.0,9.0,2010.0,7.2
33.0,120.0,1.0,3.0,30.0,174.0,3.0,3.5263605246161616,2006.0,19.0,2000.0,6.9
6.0,79.0,0.0,2.0,15.0,85.0,1.0,1.9459101490553132,1997.0,28.0,1990.0,5.3
51.0,111.0,1.0,2.0,34.0,220.0,1.0,3.9512437185814275,2021.0,4.0,2020.0,4.5
25.0,102.0,1.0,3.0,74.0,482.0,2.0,3.258096538021482,2019.0,6.0,2010.0,5.2
10.0,110.0,1.0,2.0,32.0,204.0,2.0,2.3978952727983707,1983.0,42.0,1980.0,7.0
108.0,81.0,1.0,4.0,116.0,682.0,1.0,4.6913478822291435,2014.0,11.0,2010.0,5.8
93.0,109.0,0.0,4.0,31.0,195.0,1.0,4.543294782270004,2019.0,6.0,2010.0,5.6
5.0,114.0,1.0,3.0,39.0,255.0,1.0,1.791759469228055,2004.0,21.0,2000.0,4.8
90.0,109.0,1.0,3.0,20.0,125.0,1.0,4.51085950651685,2000.0,25.0,2000.0,7.6
62.0,89.0,0.0,2.0,25.0,153.0,1.0,4.143134726391533,1989.0,36.0,1980.0,5.3
11.0,92.0,1.0,2.0,67.0,402.0,1.0,2.4849066497880004,2009.0,16.0,2000.0,5.4
27.0,88.0,1.0,3.0,188.0,1168.0,1.0,3.332204510175204,2009.0,16.0,2000.0,6.1
5.0,120.0,1.0,2.0,13.0,71.0,1.0,1.791759469228055,1978.0,47.0,1970.0,7.6
9.0,126.0,1.0,3.0,43.0,235.0,1.0,2.302585092994046,2022.0,3.0,2020.0,6.2
229.0,125.0,1.0,3.0,59.0,336.0,2.0,5.438079308923196,1997.0,28.0,1990.0,8.5
6.0,82.0,1.0,3.0,37.0,225.0,1.0,1.9459101490553132,2022.0,3.0,2020.0,3.5
49.0,123.0,1.0,3.0,71.0,407.0,1.0,3.912023005428146,2023.0,2.0,2020.0,7.1
14.0,120.0,1.0,2.0,85.0,469.0,1.0,2.70805020110221,2011.0,14.0,2010.0,7.9
1172.0,124.0,0.0,3.0,58.0,355.0,1.0,7.067319848653476,2013.0,12.0,2010.0,7.1
116.0,102.0,1.0,8.0,78.0,462.0,1.0,4.762173934797756,2019.0,6.0,2010.0,6.8
4.0,85.0,1.0,3.0,22.0,145.0,1.0,1.6094379124341003,1997.0,28.0,1990.0,6.0
176.0,98.0,1.0,3.0,98.0,587.0,1.0,5.176149732573829,2019.0,6.0,2010.0,7.4
7.0,120.0,0.0,2.0,43.0,247.0,1.0,2.0794415416798357,2013.0,12.0,2010.0,5.0
59.0,97.0,1.0,3.0,20.0,122.0,1.0,4.0943445622221,2020.0,5.0,2020.0,3.4
56.0,99.0,1.0,5.0,62.0,404.0,1.0,4.04305126783455,2022.0,3.0,2020.0,6.0
4.0,105.0,1.0,3.0,31.0,189.0,1.0,1.6094379124341003,2011.0,14.0,2010.0,4.8
27.0,86.0,0.0,6.0,77.0,483.0,1.0,3.332204510175204,2007.0,18.0,2000.0,6.1
88.0,109.0,1.0,2.0,72.0,422.0,1.0,4.48863636973214,2014.0,11.0,2010.0,6.7
67.0,117.0,1.0,2.0,19.0,117.0,1.0,4.219507705176107,2014.0,11.0,2010.0,7.2
7.0,72.0,1.0,3.0,57.0,347.0,1.0,2.0794415416798357,2001.0,24.0,2000.0,3.9
14.0,113.0,1.0,3.0,103.0,643.0,19.0,2.70805020110221,2007.0,18.0,2000.0,5.9
16.0,73.0,0.0,1.0,39.0,238.0,7.0,2.833213344056216,2016.0,9.0,2010.0,3.3
41.0,100.0,1.0,4.0,58.0,319.0,1.0,3.7376696182833684,2020.0,5.0,2020.0,5.5
10.0,102.0,1.0,4.0,22.0,136.0,1.0,2.3978952727983707,1990.0,35.0,1990.0,7.4
11.0,106.0,0.0,2.0,33.0,208.0,1.0,2.4849066497880004,2021.0,4.0,2020.0,6.0
4.0,89.0,1.0,2.0,55.0,312.0,1.0,1.6094379124341003,2021.0,4.0,2020.0,6.0
41.0,124.0,1.0,2.0,19.0,132.0,3.0,3.7376696182833684,1999.0,26.0,1990.0,7.4
24.0,95.0,1.0,2.0,93.0,626.0,1.0,3.2188758248682006,2018.0,7.0,2010.0,8.1
25.0,103.0,1.0,3.0,12.0,67.0,1.0,3.258096538021482,2003.0,22.0,2000.0,5.0
201.0,95.0,0.0,3.0,67.0,369.0,1.0,5.308267697401205,2023.0,2.0,2020.0,5.3
76.0,127.0,0.0,3.0,23.0,127.0,3.0,4.343805421853684,1981.0,44.0,1980.0,6.5
32.0,113.0,1.0,3.0,85.0,503.0,1.0,3.4965075614664802,2022.0,3.0,2020.0,5.6
76.0,86.0,1.0,5.0,122.0,699.0,1.0,4.343805421853684,2009.0,16.0,2000.0,6.6
8.0,90.0,0.0,3.0,25.0,150.0,1.0,2.1972245773362196,2020.0,5.0,2020.0,5.4
9.0,93.0,0.0,2.0,196.0,1218.0,1.0,2.302585092994046,2009.0,16.0,2000.0,7.9
4.0,0.0,1.0,2.0,14.0,74.0,1.0,1.6094379124341003,2010.0,15.0,2010.0,4.0
11.0,90.0,0.0,2.0,29.0,233.0,1.0,2.4849066497880004,2006.0,19.0,2000.0,7.8
360.0,133.0,1.0,4.0,83.0,584.0,1.0,5.8888779583328805,2016.0,9.0,2010.0,6.5
4.0,115.0,1.0,2.0,103.0,621.0,1.0,1.6094379124341003,2013.0,12.0,2010.0,4.5
16.0,92.0,0.0,2.0,36.0,204.0,1.0,2.833213344056216,2021.0,4.0,2020.0,4.5
15.0,90.0,0.0,2.0,33.0,182.0,1.0,2.772588722239781,2023.0,2.0,2020.0,4.6
13.0,105.0,0.0,3.0,84.0,560.0,5.0,2.6390573296152584,2018.0,7.0,2010.0,6.0
9.0,93.0,0.0,2.0,23.0,130.0,1.0,2.302585092994046,1987.0,38.0,1980.0,8.3
4.0,91.0,0.0,1.0,35.0,199.0,1.0,1.6094379124341003,2006.0,19.0,2000.0,6.8
317.0,157.0,1.0,6.0,125.0,752.0,1.0,5.762051382780177,2023.0,2.0,2020.0,5.7
168.0,127.0,1.0,4.0,87.0,561.0,2.0,5.1298987149230735,2021.0,4.0,2020.0,5.7
20.0,85.0,1.0,3.0,86.0,496.0,1.0,3.044522437723423,2010.0,15.0,2010.0,8.2
34.0,110.0,0.0,5.0,110.0,688.0,1.0,3.5553480614894135,2012.0,13.0,2010.0,5.9
316.0,91.0,1.0,5.0,105.0,587.0,1.0,5.75890177387728,2007.0,18.0,2000.0,6.8
12.0,100.0,1.0,3.0,112.0,684.0,1.0,2.5649493574615367,2018.0,7.0,2010.0,7.6
20.0,105.0,1.0,2.0,53.0,309.0,1.0,3.044522437723423,2001.0,24.0,2000.0,5.8
18.0,114.0,0.0,2.0,59.0,357.0,3.0,2.9444389791664403,2024.0,1.0,2020.0,5.9
76.0,100.0,0.0,4.0,81.0,471.0,7.0,4.343805421853684,2018.0,7.0,2010.0,5.9
236.0,125.0,1.0,2.0,61.0,344.0,1.0,5.4680601411351315,1993.0,32.0,1990.0,8.1
15.0,106.0,1.0,3.0,63.0,366.0,1.0,2.772588722239781,2005.0,20.0,2000.0,5.9
30.0,95.0,1.0,3.0,139.0,846.0,1.0,3.4339872044851463,2021.0,4.0,2020.0,7.3
6.0,106.0,0.0,4.0,16.0,107.0,1.0,1.9459101490553132,1987.0,38.0,1980.0,6.7
191.0,85.0,0.0,2.0,93.0,566.0,2.0,5.2574953720277815,2007.0,18.0,2000.0,8.1
1006.0,128.0,0.0,3.0,126.0,752.0,1.0,6.914730892718563,2019.0,6.0,2010.0,3.9
4.0,0.0,1.0,4.0,95.0,558.0,1.0,1.6094379124341003,2015.0,10.0,2010.0,7.3
